2026-02-10 16:41:54 | INFO | feature_engineering | splitting data into fetures and target variable started
2026-02-10 16:41:54 | INFO | feature_engineering | data splitting completed successfully
2026-02-10 16:41:54 | INFO | feature_engineering | starting feature engineering process
2026-02-10 16:41:54 | ERROR | feature_engineering | an error occurred during feature engineering: cannot access local variable 'x_test' where it is not associated with a value
2026-02-10 16:41:54 | ERROR | feature_engineering | an error occurred in main function: feature engineering or model training failed
2026-02-10 16:43:00 | INFO | feature_engineering | Loading data from path: data/processed/cleaned_data.csv
2026-02-10 16:43:00 | INFO | feature_engineering | Data loaded successfully.
2026-02-10 16:43:00 | INFO | feature_engineering | splitting data into fetures and target variable started
2026-02-10 16:43:00 | INFO | feature_engineering | data splitting completed successfully
2026-02-10 16:43:00 | INFO | feature_engineering | starting feature engineering process
2026-02-10 16:43:00 | INFO | feature_engineering | model training staretd
2026-02-10 16:43:00 | INFO | feature_engineering | model training completed successfully
2026-02-10 16:43:00 | INFO | feature_engineering | saving model to path:models/model_pipe.pkl
2026-02-10 16:43:00 | INFO | feature_engineering | model saved successfully
2026-02-10 17:02:06 | INFO | feature_engineering | Loading data from path: data/processed/cleaned_data.csv
2026-02-10 17:02:06 | INFO | feature_engineering | Data loaded successfully.
2026-02-10 17:02:06 | INFO | feature_engineering | splitting data into fetures and target variable started
2026-02-10 17:02:06 | INFO | feature_engineering | data splitting completed successfully
2026-02-10 17:02:06 | INFO | feature_engineering | starting feature engineering process
2026-02-10 17:02:06 | INFO | feature_engineering | model training staretd
2026-02-10 17:02:07 | INFO | feature_engineering | model training completed successfully
2026-02-10 17:02:07 | INFO | feature_engineering | saving model to path:models/model_pipe.pkl
2026-02-10 17:02:07 | INFO | feature_engineering | model saved successfully
2026-02-10 17:04:37 | INFO | feature_engineering | Loading data from path: data/processed/cleaned_data.csv
2026-02-10 17:04:37 | INFO | feature_engineering | Data loaded successfully.
2026-02-10 17:04:37 | INFO | feature_engineering | splitting data into fetures and target variable started
2026-02-10 17:04:37 | INFO | feature_engineering | data splitting completed successfully
2026-02-10 17:04:37 | INFO | feature_engineering | saving test data to path:data/test_data
2026-02-10 17:04:37 | INFO | feature_engineering | starting feature engineering process
2026-02-10 17:04:37 | INFO | feature_engineering | model training staretd
2026-02-10 17:04:38 | INFO | feature_engineering | model training completed successfully
2026-02-10 17:04:38 | INFO | feature_engineering | saving model to path:models/model_pipe.pkl
2026-02-10 17:04:38 | INFO | feature_engineering | model saved successfully
2026-02-10 22:30:15 | INFO | model_evaluation | starting model evaluation
2026-02-10 22:30:15 | ERROR | model_evaluation | an error accured while model evaluation: columns are missing: {'loan_to_income'}
2026-02-10 22:30:15 | INFO | model_evaluation | saving metric information to path:reports/metric_info.json
2026-02-10 22:30:15 | INFO | model_evaluation | file save successfully at path:reports/metric_info.json
2026-02-10 22:30:15 | INFO | model_evaluation | starting confusion matrix plotting
2026-02-10 22:30:15 | ERROR | model_evaluation | an error accured while plotting confusion matrix: columns are missing: {'loan_to_income'}
2026-02-10 22:39:48 | INFO | model_evaluation | starting model evaluation
2026-02-10 22:39:48 | INFO | model_evaluation | saving metric information to path:reports/metric_info.json
2026-02-10 22:39:48 | ERROR | model_evaluation | an error accured while saving the metric_info: keys must be str, int, float, bool or None, not function
2026-02-10 22:39:48 | INFO | model_evaluation | starting confusion matrix plotting
2026-02-10 22:39:51 | INFO | model_evaluation | Confusion matrix saved to reports/figures/cm.png
2026-02-10 22:42:47 | INFO | model_evaluation | starting model evaluation
2026-02-10 22:42:47 | INFO | model_evaluation | saving metric information to path:reports/metric_info.json
2026-02-10 22:42:47 | ERROR | model_evaluation | an error accured while saving the metric_info: keys must be str, int, float, bool or None, not function
2026-02-10 22:42:47 | INFO | model_evaluation | starting confusion matrix plotting
2026-02-10 22:42:48 | INFO | model_evaluation | Confusion matrix saved to reports/figures/cm.png
2026-02-10 22:44:23 | INFO | model_evaluation | starting model evaluation
2026-02-10 22:44:23 | INFO | model_evaluation | saving metric information to path:reports/metric_info.json
2026-02-10 22:44:23 | INFO | model_evaluation | file save successfully at path:reports/metric_info.json
2026-02-10 22:44:23 | INFO | model_evaluation | starting confusion matrix plotting
2026-02-10 22:44:24 | INFO | model_evaluation | Confusion matrix saved to reports/figures/cm.png
